,id,name,link,reviews,rating,price_range_usd,is_sponsored,menu_link,reservation_link,featured_image,latitude,longitude,has_delivery,is_premium,cuisines
36,15603084,King BBQ,https://www.tripadvisor.com/Restaurant_Review-g1554764-d15603084-Reviews-King_BBQ-Vinh_Nghe_An_Province.html,2,4.0,,False,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/8d/30/af/excellent-meal-w-friends.jpg,18.68762,105.6662,False,False,"['Asian', 'Korean']"
37,23761375,Gourmet Pizza,https://www.tripadvisor.com/Restaurant_Review-g1554764-d23761375-Reviews-Gourmet_Pizza-Vinh_Nghe_An_Province.html,1,5.0,,False,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/70/0b/99/parma-ham-and-mushroom.jpg,18.671598,105.6818,False,False,"['Italian', 'Steakhouse', 'Pizza']"
38,27016364,Vegan Planet,https://www.tripadvisor.com/Restaurant_Review-g1554764-d27016364-Reviews-Vegan_Planet-Vinh_Nghe_An_Province.html,0,0.0,,False,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/76/fa/ed/vegan.jpg,18.728985,105.66896,False,False,"['Italian', 'Indian', 'Asian', 'Korean']"
39,17281924,Nha Hang Con Bo Vang,https://www.tripadvisor.com/Restaurant_Review-g1554764-d17281924-Reviews-Nha_Hang_Con_Bo_Vang-Vinh_Nghe_An_Province.html,1,5.0,,False,,,,18.66667,105.68151,False,False,"['Asian', 'Thai', 'Vietnamese', 'Taiwanese']"
40,13128515,Khong Gian Xanh Restaurant,https://www.tripadvisor.com/Restaurant_Review-g1554764-d13128515-Reviews-Khong_Gian_Xanh_Restaurant-Vinh_Nghe_An_Province.html,1,1.0,$$$$,False,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/b1/f6/b0/nha-hang-khong-gian-xanh.jpg,18.701878,105.68347,False,False,"['Cafe', 'Seafood', 'European', 'Asian', 'Diner']"
41,18891897,Banh Muot Ba Lan,https://www.tripadvisor.com/Restaurant_Review-g1554764-d18891897-Reviews-Banh_Muot_Ba_Lan-Vinh_Nghe_An_Province.html,1,4.0,,False,,,,18.66477,105.69784,False,False,[]
42,17653478,Bánh canh cá lóc dì Quý,https://www.tripadvisor.com/Restaurant_Review-g1554764-d17653478-Reviews-Banh_canh_ca_loc_di_Quy-Vinh_Nghe_An_Province.html,0,0.0,$,False,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/9e/5e/56/great-recipe.jpg,18.68203,105.688896,False,False,"['Vietnamese', 'Street Food', 'Soups']"
43,12330833,Tom Tit,https://www.tripadvisor.com/Restaurant_Review-g4235728-d12330833-Reviews-Tom_Tit-Cua_Lo_Nghe_An_Province.html,2,2.5,$,False,,,,18.79998,105.71194,False,False,"['American', 'Asian', 'Korean', 'Vietnamese']"
44,11874314,Lassy Coffee,https://www.tripadvisor.com/Restaurant_Review-g1554764-d11874314-Reviews-Lassy_Coffee-Vinh_Nghe_An_Province.html,1,4.0,,False,,,,18.66004,105.69423,False,False,"['Cafe', 'Vietnamese']"
45,20199917,Rever Cafe,https://www.tripadvisor.com/Restaurant_Review-g1554764-d20199917-Reviews-Rever_Cafe-Vinh_Nghe_An_Province.html,0,0.0,$$ - $$$,False,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/47/ba/24/3.jpg,18.681501,105.6845,False,False,['Cafe']
