,id,name,link,reviews,rating,price_range_usd,is_sponsored,menu_link,reservation_link,featured_image,latitude,longitude,has_delivery,is_premium,cuisines
2125,8642183,Nha Hang Chay Vajra Vegetarian Restarant,https://www.tripadvisor.com/Restaurant_Review-g293925-d8642183-Reviews-Nha_Hang_Chay_Vajra_Vegetarian_Restarant-Ho_Chi_Minh_City.html,11,4.2,$$ - $$$,False,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/3a/73/96/photo0jpg.jpg,10.756317,106.67829,False,False,['Vietnamese']
2126,12399265,Loan Restaurant,https://www.tripadvisor.com/Restaurant_Review-g293925-d12399265-Reviews-Loan_Restaurant-Ho_Chi_Minh_City.html,6,4.3,,False,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/39/43/49/photo1jpg.jpg,10.779183,106.70202,False,False,['Vietnamese']
2127,19452733,L'Usine Phu My Hung,https://www.tripadvisor.com/Restaurant_Review-g293925-d19452733-Reviews-L_Usine_Phu_My_Hung-Ho_Chi_Minh_City.html,8,3.0,$$ - $$$,False,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/46/11/2c/l-usine-phu-my-hung.jpg,10.72757,106.71946,False,False,"['French', 'Asian', 'Australian']"
2128,3438170,The Street Restaurant,https://www.tripadvisor.com/Restaurant_Review-g293925-d3438170-Reviews-The_Street_Restaurant-Ho_Chi_Minh_City.html,9,4.1,,False,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/82/de/f0/outside-from-inside.jpg,10.78694,106.69707,False,False,['Fast Food']
2129,25553932,Cơm tấm Chị Hằng since 1993,https://www.tripadvisor.com/Restaurant_Review-g293925-d25553932-Reviews-Com_t_m_Ch_H_ng_since_1993-Ho_Chi_Minh_City.html,4,4.5,$,False,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/f8/e5/04/caption.jpg,10.766936,106.69093,False,False,['Vietnamese']
2130,21165545,Bo Kho Tron,https://www.tripadvisor.com/Restaurant_Review-g293925-d21165545-Reviews-Bo_Kho_Tron-Ho_Chi_Minh_City.html,7,5.0,$,False,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/a2/43/6a/beef-ball-beef-tendon.jpg,10.790483,106.68131,False,False,['Vietnamese']
2131,21138909,Bavaria Haus,https://www.tripadvisor.com/Restaurant_Review-g293925-d21138909-Reviews-Bavaria_Haus-Ho_Chi_Minh_City.html,0,0.0,$$ - $$$,False,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/9b/6d/47/sausage-plate.jpg,10.822589,106.77088,False,False,"['German', 'Brew Pub', 'Asian', 'Thai', 'Korean', 'Pub', 'Vietnamese']"
2132,23260454,Som Tum Thai - Lê Thánh Tôn,https://www.tripadvisor.com/Restaurant_Review-g293925-d23260454-Reviews-Som_Tum_Thai_Le_Thanh_Ton-Ho_Chi_Minh_City.html,5,3.0,$$ - $$$,False,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/60/32/09/caption.jpg,10.779305,106.7037,False,False,"['Seafood', 'International', 'Asian', 'Thai', 'Healthy']"
2133,12180159,Cocotte,https://www.tripadvisor.com/Restaurant_Review-g293925-d12180159-Reviews-Cocotte-Ho_Chi_Minh_City.html,264,4.4,$$ - $$$,True,https://www.cocotte.asia/menu-1,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/5e/95/0c/cocotte-french-bistro.jpg,10.773821,106.698,False,True,"['French', 'European', 'Wine Bar']"
2134,26681281,Baieta Saigon,https://www.tripadvisor.com/Restaurant_Review-g293925-d26681281-Reviews-Baieta_Saigon-Ho_Chi_Minh_City.html,3,4.3,$$ - $$$,True,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/d7/3a/48/sunset-view.jpg,10.802878,106.72722,False,True,"['French', 'Pizza', 'Mediterranean']"
2135,26794670,Phở Việt Nam - Phạm Hồng Thái,https://www.tripadvisor.com/Restaurant_Review-g293925-d26794670-Reviews-Ph_Vi_t_Nam_Ph_m_H_ng_Thai-Ho_Chi_Minh_City.html,200,4.8,$,True,http://phovietnam.vn/,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/af/3e/68/ph-d-c-bi-t.jpg,10.771386,106.69614,False,True,"['Vietnamese', 'Soups', 'Indigenous']"
2136,15609315,Banh Xeo Rau Rung Pho Thanh,https://www.tripadvisor.com/Restaurant_Review-g293925-d15609315-Reviews-Banh_Xeo_Rau_Rung_Pho_Thanh-Ho_Chi_Minh_City.html,3,4.3,$$ - $$$,False,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/a4/b2/8c/caption.jpg,10.85846,106.74273,False,False,['Vietnamese']
2137,23967098,Glouglou Wine Bar And Shop,https://www.tripadvisor.com/Restaurant_Review-g293925-d23967098-Reviews-Glouglou_Wine_Bar_And_Shop-Ho_Chi_Minh_City.html,2,5.0,,False,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/24/31/3f/2f/glouglou-wine-bar-shop.jpg,10.777822,106.70465,False,False,['Wine Bar']
2138,14140845,Paulie's Pizza & Pasta,https://www.tripadvisor.com/Restaurant_Review-g293925-d14140845-Reviews-Paulie_s_Pizza_Pasta-Ho_Chi_Minh_City.html,9,4.3,$,False,http://www.pauliespizzaandpasta.com/,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/84/eb/7c/photo0jpg.jpg,10.797569,106.664055,False,False,"['Italian', 'Mexican', 'Pizza', 'Mediterranean', 'European']"
2139,14067663,Hana Maru Ramen,https://www.tripadvisor.com/Restaurant_Review-g293925-d14067663-Reviews-Hana_Maru_Ramen-Ho_Chi_Minh_City.html,5,4.4,,False,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/80/0f/00/hana-maru-ramen.jpg,10.79022,106.70769,False,False,"['Chinese', 'Japanese']"
2140,17395440,Sik Dak Fook Restaurant,https://www.tripadvisor.com/Restaurant_Review-g293925-d17395440-Reviews-Sik_Dak_Fook_Restaurant-Ho_Chi_Minh_City.html,5,4.2,$$ - $$$,False,,,,10.75945,106.68811,False,False,['Chinese']
2141,12180159,Cocotte,https://www.tripadvisor.com/Restaurant_Review-g293925-d12180159-Reviews-Cocotte-Ho_Chi_Minh_City.html,264,4.4,$$ - $$$,True,https://www.cocotte.asia/menu-1,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/5e/95/0c/cocotte-french-bistro.jpg,10.773821,106.698,False,True,"['French', 'European', 'Wine Bar']"
2142,17414639,Sushi 79,https://www.tripadvisor.com/Restaurant_Review-g293925-d17414639-Reviews-Sushi_79-Ho_Chi_Minh_City.html,6,4.3,,False,http://sushi79.net/menu,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/8f/96/93/photo0jpg.jpg,10.765622,106.69463,False,False,[]
2143,11827127,Lien Huong Vegetarian Restaurant,https://www.tripadvisor.com/Restaurant_Review-g293925-d11827127-Reviews-Lien_Huong_Vegetarian_Restaurant-Ho_Chi_Minh_City.html,11,4.6,$$ - $$$,False,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/03/c2/65/r-t-ngon-mi-ng-3.jpg,10.88433,106.65294,False,False,['Vietnamese']
2144,27741311,Phở Mai,https://www.tripadvisor.com/Restaurant_Review-g293925-d27741311-Reviews-Ph_Mai-Ho_Chi_Minh_City.html,4,5.0,$,False,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/37/13/27/khong-gian-quan-ph-mai.jpg,10.768796,106.69052,False,False,"['Fusion', 'Vietnamese', 'Diner']"
2145,4408905,Yamamoto Mattcha Cafe,https://www.tripadvisor.com/Restaurant_Review-g293925-d4408905-Reviews-Yamamoto_Mattcha_Cafe-Ho_Chi_Minh_City.html,17,3.8,$$ - $$$,False,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/22/d5/65/outside.jpg,10.77384,106.70543,False,False,[]
2146,15149461,RuNam Bistro,https://www.tripadvisor.com/Restaurant_Review-g293925-d15149461-Reviews-RuNam_Bistro-Ho_Chi_Minh_City.html,33,3.5,$$ - $$$,False,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/44/27/34/photo2jpg.jpg,10.779772,106.69494,False,False,"['Cafe', 'Vietnamese']"
2147,2258804,Cappuccino,https://www.tripadvisor.com/Restaurant_Review-g293925-d2258804-Reviews-Cappuccino-Ho_Chi_Minh_City.html,48,3.7,$$ - $$$,False,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/75/7d/4f/img-20181121-155512-largejpg.jpg,10.768206,106.693565,False,False,"['Italian', 'Pizza']"
2148,17806854,Sai - Dog,https://www.tripadvisor.com/Restaurant_Review-g293925-d17806854-Reviews-Sai_Dog-Ho_Chi_Minh_City.html,10,5.0,$,False,https://app.now.vn/ShRs1rY1WY,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/a0/a1/d9/hotdog-stand.jpg,10.768846,106.69482,False,False,"['American', 'Vietnamese']"
2149,12817389,Hoa Vien Phu Tho-Coffee & Restaurant,https://www.tripadvisor.com/Restaurant_Review-g293925-d12817389-Reviews-Hoa_Vien_Phu_Tho_Coffee_Restaurant-Ho_Chi_Minh_City.html,5,4.8,,False,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/5a/b7/33/hoa-vien-phu-th-coffee.jpg,10.788732,106.69772,False,False,"['Chinese', 'Vietnamese']"
